name,id,date_start,date_end,region,type,event,age_group,discipline,rank,player1,player2,seed
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U17,U17,GD,1,Charvi Srivastava,Elena Zhang,1
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U17,U17,GD,2,Kaitlyn Kim,Allison Zhao,2
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U17,U17,GD,3,Anushka,MandadiAngela Zhang,
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U17,U17,GD,4,Vaishnavi,CheedepudiEvelyn Huang,
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U19,U19,GD,1,Erica,Chen LinCharlotte Richards,
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U19,U19,GD,2,Shradha,KoppisettiVeronica Ornatsky,
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U19,U19,GD,3,Seoyoung,LeeAnjika Pattojoshi,
2025 Egret Midwest OLC,F1D5FE50-3A8A-4C5A-8A55-71BE130B6EC3,2025-11-22,2025-11-23,MW,OLC,GD U19,U19,GD,4,Rebecca,GilbertMarta Madej,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U11,U11,BS,1,Chris Lin,,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U11,U11,BS,2,Avyukth Reddy Pati,,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U11,U11,BS,3,Daksh Thakur,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U11,U11,BS,4,Arudh Sundar,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U13,U13,BS,1,Jida Wu,,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U13,U13,BS,2,Vignan Chandrasekaran,,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U13,U13,BS,3,Reyansh Chalamalasetti,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U13,U13,BS,4,David Zhang,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,U15,BS,1,Vishaant Harish,,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,U15,BS,2,Adhip Sundar,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,U15,BS,3,Samiksh Talapally,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U15,U15,BS,4,Yeewei Yap,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,U17,BS,1,Yifei Zhang,,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,U17,BS,2,Ayaaz Muhammed Baig,,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,U17,BS,3,Anthony Cheng Xu,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U17,U17,BS,4,Marzuq Mathani,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,U19,BS,1,Raymond Haiwen Song,,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,U19,BS,2,Micah Wei,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,U19,BS,3,Ariston Yu Feng Goh,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BS U19,U19,BS,4,Sriman Nimmalapudi,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U11,U11,GS,1,Harseerat Kaur Arora,,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U11,U11,GS,2,Vihaa Reddy Keesara,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U11,U11,GS,3,Esther He,,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U11,U11,GS,4,Tanvika Kantipudi,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U13,U13,GS,1,Fiona Liu,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U13,U13,GS,2,Manvi Jandhyala,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U13,U13,GS,3,Soudamini Reddy,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U13,U13,GS,4,Xirui Wang,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,U15,GS,1,Ava Ilena Raju Cimala,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,U15,GS,2,Tanvi Jandhyala,,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,U15,GS,3,Shaoyao Luo,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U15,U15,GS,4,Amy Gao,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U17,U17,GS,1,Mihika Jaiswal,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U17,U17,GS,2,Diksha Chandrasekaran,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U17,U17,GS,3,Haziqa H Mathani,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GS U17,U17,GS,4,Aashi Gupta,,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U11,U11,XD,1,Chris Lin,Eesha Vikram,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U11,U11,XD,2,Harry H Song,Ariel An,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U11,U11,XD,3,Ayaan Kale,Tanvika Kantipudi,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U11,U11,XD,4,Reo Qian Bao,Esther He,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U13,U13,XD,1,Mokshagna Surpur,Chaturveda Samhitha Shanigaram,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U13,U13,XD,2,Vedhanth,Kumar KanthalaManvi Jandhyala,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U13,U13,XD,3,Reyansh,ChalamalasettiPragathi Maadawada,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U13,U13,XD,4,Zmy,GaoSarah Chandrasekar,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,U15,XD,1,Yeewei Yap,Tanvi Sree Gaddam,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,U15,XD,2,Daniel Yan,Shaoyao Luo,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,U15,XD,3,Vishaant,HarishAshni Mathure,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U15,U15,XD,4,Jida,WuMrugakshi Kulkarni,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,U17,XD,1,Raymond Haiwen Song,Haziqa H Mathani,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,U17,XD,2,Ayaaz Muhammed Baig,Mihika Jaiswal,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,U17,XD,3,Micah,WeiRenee Liu,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,XD U17,U17,XD,4,Akshath,PotnuruAashritha Chintireddy,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U11,U11,BD,1,Ayaan Kale,Chris Lin,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U11,U11,BD,2,Neel Achari,Harry H Song,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U11,U11,BD,3,Avyukth Reddy Pati,Devaansh Surpur,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U11,U11,BD,4,Devansh Ponnapalli,Arudh Sundar,3/4
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U13,U13,BD,1,Vignan Chandrasekaran,Zmy Gao,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U13,U13,BD,2,Reyansh Chalamalasetti,Nihal Reddy Gajjala,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U13,U13,BD,3,Kyle,ChenVedhanth Kumar Kanthala,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U13,U13,BD,4,Allen,WangEthan Yin,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,U15,BD,1,Vishaant,HarishHarshith Yoganand,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,U15,BD,2,Adhip Sundar,Yeewei Yap,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,U15,BD,3,Vedant,ShuklaSamiksh Talapally,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U15,U15,BD,4,Jida Wu,Daniel Yan,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,U17,BD,1,Ayaaz Muhammed Baig,Anthony Cheng Xu,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,U17,BD,2,Marzuq Mathani,Mark w Wu,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,U17,BD,3,Arjun,Aditya HariharanBhavesh Sai Varma Tammu,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U17,U17,BD,4,Sanjay,ChellamuthuKyson Tu,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U19,U19,BD,1,Raymond,Haiwen SongMicah Wei,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U19,U19,BD,2,Muhammad,AliAriston Yu Feng Goh,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U19,U19,BD,3,Sriman,NimmalapudiVishwwa Sirigineedi,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,BD U19,U19,BD,4,Pruthvi,ChirravuriPranavsai Pitchuka,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U11,U11,GD,1,Harseerat Kaur Arora,Chaarvi Telikuntla,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U11,U11,GD,2,Anika,GattojuHasini Mateti,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U11,U11,GD,3,Esther,HeElla Zhang,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U11,U11,GD,4,Ariel An,Vihaa Reddy Keesara,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,U13,GD,1,Manvi Jandhyala,Soudamini Reddy,2
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,U13,GD,2,Fiona,LiuXirui Wang,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,U13,GD,3,Sarah,ChandrasekarPragathi Maadawada,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U13,U13,GD,4,Emily Feng,Eesha Vikram,1
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U15,U15,GD,1,Ava,Ilena Raju CimalaTanvi Sree Gaddam,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U15,U15,GD,2,Tanvi,JandhyalaShaoyao Luo,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U15,U15,GD,3,Mrugakshi,KulkarniAshni Mathure,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U15,U15,GD,4,Amy,GaoJyoshika Jakkula,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U17,U17,GD,1,Diksha,ChandrasekaranHaziqa H Mathani,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U17,U17,GD,2,Aashi,GuptaMihika Jaiswal,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U17,U17,GD,3,Sritha,GundalaRanya Reddy Vookanti,
2025 Schafer SLG South OLC,75548892-B29A-420B-9951-973C8C9F2D68,2025-11-29,2025-11-30,South,OLC,GD U17,U17,GD,4,Aashritha,ChintireddyIsha Haldankar,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,U11,BS,1,Avyukth Reddy Pati,,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,U11,BS,2,Arudh Sundar,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,U11,BS,3,Devaansh Surpur,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U11,U11,BS,4,Devansh Ponnapalli,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,U13,BS,1,Adithya Yeluguri,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,U13,BS,2,Amogh Lanka,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,U13,BS,3,Ritvik Singh,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U13,U13,BS,4,William Chen,,5/8
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U15,U15,BS,1,Adhip Sundar,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U15,U15,BS,2,Mokshagna Surpur,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U15,U15,BS,3,Surya Peechara,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U17,U17,BS,1,Vigneswar Vadivelan,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U17,U17,BS,2,Marzuq Mathani,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U17,U17,BS,3,Vishanth Vijay,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U17,U17,BS,4,Mithun Gopinath,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U19,U19,BS,1,Mukil Nambikumar,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U19,U19,BS,2,Ishan Kanchi,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BS U19,U19,BS,3,Vignesh Sivasankar,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,U11,GS,1,Vihaa Reddy Keesara,,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,U11,GS,2,Adalyn Puah,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,U11,GS,3,Bhavanyaa Arunkumar,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U11,U11,GS,4,Ariel An,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U13,U13,GS,1,Soudamini Reddy,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U13,U13,GS,2,Eesha Vikram,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U13,U13,GS,3,Riana Soprala,,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U13,U13,GS,4,Sarah Chandrasekar,,3/4
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U15,U15,GS,1,Krishnavi Kasu,,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U15,U15,GS,2,Meghna Yeluguri,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U15,U15,GS,3,Erela Liu,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U15,U15,GS,4,Aradhana Santhosh,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U17,U17,GS,1,Gabby XZ Xiang,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U17,U17,GS,2,Rithika Thatipatri,,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U17,U17,GS,3,Feronia Sadik Panjwani,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U17,U17,GS,4,Shriya Rajesh,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U19,U19,GS,1,Siya Alicia Chen,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U19,U19,GS,2,Haripriya Tati,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,GS U19,U19,GS,3,Sandhanaa Senthil Ram Prabu,,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,U11,XD,1,Avyukth Reddy Pati,Vihaa Reddy Keesara,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,U11,XD,2,Neel,AchariAdalyn Puah,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,U11,XD,3,Abhinav,YadagiriBhavanyaa Arunkumar,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U11,U11,XD,4,Devaansh Surpur,Ariel An,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U13,U13,XD,1,Adithya,YeluguriSoudamini Reddy,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U13,U13,XD,2,Mokshagna,SurpurEesha Vikram,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U13,U13,XD,3,Magadheesan Velu,Riana Soprala,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U13,U13,XD,4,Shubhan Sarikonda,Samyutha Aluri,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U15,U15,XD,1,Ethan Yin,Krishnavi Kasu,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U15,U15,XD,2,Adhip Sundar,Aradhana Santhosh,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U15,U15,XD,3,Sajith,KamalMeghna Yeluguri,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U15,U15,XD,4,Tejas,ThatipatriAnanya Mishra,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U17,U17,XD,1,Vigneswar,VadivelanSiya Alicia Chen,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U17,U17,XD,2,Marzuq Mathani,Varshini Thirupathi Pandiaraj,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U17,U17,XD,3,Lokesh,RavuriRithika Thatipatri,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,XD U17,U17,XD,4,Mithun Gopinath,Charvi Murali,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,U11,BD,1,Neel Achari,Devaansh Surpur,1
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,U11,BD,2,Devansh Ponnapalli,Arudh Sundar,2
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,U11,BD,3,Mehan,MurthysundarAkhil Sivakumar,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U11,U11,BD,4,Tanush,JaltarAaditya Lanka,
2025 Fortius South CRC,22C92233-478E-4239-BCF3-A3A9A054BA2C,2025-12-05,2025-12-07,South,CRC,BD U13,U13,BD,1,Tapaswin,GandhavallaImon Sahu,
